b_rep,time,start,end,gene,count,gene_number,lengthkb,rpk,scale_factor,tpm,accession,class,pinetree
3,5,16851,17150,"ID=cds31;Dbxref=InterPro:IPR022611,UniProtKB/Swiss-Prot:P03787,NCBI_GP:CAA24414.1;Name=CAA24414.1;Note=gene 5.5%2C permits growth on lambda lysogens [13] /binds host nucleoid protein H-NS [16];gbkey=CDS;product=CAA24414.1;protein_id=CAA24414.1;transl_table=11",77,5.5,0.299,257.52508361204013,1.502357149724912,171.4140233959642,NA,2,gene 5.5
3,5,17150,17359,"ID=cds32;Dbxref=InterPro:IPR022611,UniProtKB/Swiss-Prot:P03787,NCBI_GP:CAA24416.1;Name=CAA24416.1;Note=gene 5.7;gbkey=CDS;product=CAA24416.1;protein_id=CAA24416.1;transl_table=11",73,5.7,0.209,349.28229665071774,1.502357149724912,232.4895226908414,NA,2,gene 5.7
3,5,17359,17517,"ID=cds33;Dbxref=UniProtKB/Swiss-Prot:P20406,NCBI_GP:CAA24417.1;Name=CAA24417.1;Note=gene 5.9%2C inhibits host recBCD nuclease [13];gbkey=CDS;product=CAA24417.1;protein_id=CAA24417.1;transl_table=11",52,5.9,0.158,329.11392405063293,1.502357149724912,219.065036639853,NP_041987.1,2,gene 5.9
3,5,17504,18406,"ID=cds34;Dbxref=GOA:P00638,InterPro:IPR020046,UniProtKB/Swiss-Prot:P00638,NCBI_GP:CAA24418.1;Name=CAA24418.1;Note=gene 6%2C exonuclease;gbkey=CDS;product=CAA24418.1;protein_id=CAA24418.1;transl_table=11",323,6,0.902,358.0931263858093,1.502357149724912,238.354193243183,NP_041988.1,2,gene 6
3,5,18394,18507,"ID=cds35;Dbxref=UniProtKB/Swiss-Prot:P03799,NCBI_GP:CAA24419.1;Name=CAA24419.1;Note=gene 6.3;gbkey=CDS;product=CAA24419.1;protein_id=CAA24419.1;transl_table=11",62,6.3,0.113,548.6725663716815,1.502357149724912,365.20781125323344,NA,2,gene 6.3
3,5,18605,18859,"ID=cds36;Dbxref=InterPro:IPR020121,UniProtKB/Swiss-Prot:P03800,NCBI_GP:CAA24420.1;Name=CAA24420.1;Note=gene 6.5;gbkey=CDS;product=CAA24420.1;protein_id=CAA24420.1;transl_table=11",170,6.5,0.254,669.2913385826772,1.502357149724912,445.4941614284109,NP_041990.1,3,gene 6.5
3,5,18864,19130,"ID=cds37;Dbxref=InterPro:IPR020134,UniProtKB/Swiss-Prot:P03801,NCBI_GP:CAA24421.1;Name=CAA24421.1;Note=gene 6.7;gbkey=CDS;product=CAA24421.1;protein_id=CAA24421.1;transl_table=11",255,6.7,0.266,958.6466165413533,1.502357149724912,638.0950206925734,NP_041991.1,3,gene 6.7
3,5,19130,19531,"ID=cds38;Dbxref=UniProtKB/Swiss-Prot:P03750,NCBI_GP:CAA24422.1;Name=CAA24422.1;Note=gene 7%2C host range;gbkey=CDS;product=CAA24422.1;protein_id=CAA24422.1;transl_table=11",309,7,0.401,770.573566084788,1.502357149724912,512.9097074060475,NP_041992.1,3,gene 7
3,5,19535,19834,"ID=cds39;Dbxref=UniProtKB/Swiss-Prot:P03751,NCBI_GP:CAA24423.1;Name=CAA24423.1;Note=gene 7.3%2C host range;gbkey=CDS;product=CAA24423.1;protein_id=CAA24423.1;transl_table=11",366,7.3,0.299,1224.0802675585285,1.502357149724912,814.7731501678298,NP_041993.1,3,gene 7.3
3,5,19848,20240,"ID=cds40;Dbxref=InterPro:IPR003615,UniProtKB/Swiss-Prot:P03796,NCBI_GP:CAA24424.1;Name=CAA24424.1;Note=gene 7.7;gbkey=CDS;product=CAA24424.1;protein_id=CAA24424.1;transl_table=11",391,7.7,0.392,997.4489795918367,1.502357149724912,663.9226762920348,NP_041994.1,3,gene 7.7
3,5,20240,21850,"ID=cds41;Dbxref=GOA:P03728,InterPro:IPR020991,UniProtKB/Swiss-Prot:P03728,NCBI_GP:CAA24425.1;Name=CAA24425.1;Note=gene 8%2C head-tail connector protein;gbkey=CDS;product=CAA24425.1;protein_id=CAA24425.1;transl_table=11",1272,8,1.61,790.0621118012422,1.502357149724912,525.8816866188615,NP_041995.1,3,gene 8
3,5,21950,22873,"ID=cds42;Dbxref=GOA:P03716,InterPro:IPR008768,UniProtKB/Swiss-Prot:P03716,NCBI_GP:CAA24426.1;Name=CAA24426.1;Note=gene 9%2C scaffolding protein;gbkey=CDS;product=CAA24426.1;protein_id=CAA24426.1;transl_table=11",568,9,0.923,615.3846153846154,1.502357149724912,409.6127312319144,NP_041996.1,3,gene 9
3,5,22967,23989,"ID=cds43;Dbxref=GOA:P19727,UniProtKB/Swiss-Prot:P19727,NCBI_GP:CAA24428.1;Name=CAA24428.1;Note=gene 10B%2C minor capsid protein [12];gbkey=CDS;product=CAA24428.1;protein_id=CAA24428.1;transl_table=11",1875,10B,1.022,1834.6379647749511,1.502357149724912,1221.1729848064963,NP_041997.1,3,gene 10B
3,5,23989,24162,"ID=cds43;Dbxref=GOA:P19727,UniProtKB/Swiss-Prot:P19727,NCBI_GP:CAA24428.1;Name=CAA24428.1;Note=gene 10B%2C minor capsid protein [12];gbkey=CDS;product=CAA24428.1;protein_id=CAA24428.1;transl_table=11",347,10B,0.173,2005.7803468208094,1.502357149724912,1335.0888949329235,NP_041997.1,3,gene 10B
3,5,22967,24004,"ID=cds44;Dbxref=GOA:P19726,UniProtKB/Swiss-Prot:P19726,NCBI_GP:CAA24427.1;Name=CAA24427.1;Note=gene 10A%2C major capsid protein;gbkey=CDS;product=CAA24427.1;protein_id=CAA24427.1;transl_table=11",1899,10A,1.037,1831.2439729990358,1.502357149724912,1218.9138736646905,NP_041998.1,3,gene 10A
3,5,24228,24818,"ID=cds45;Dbxref=UniProtKB/Swiss-Prot:P03746,NCBI_GP:CAA24429.1;Name=CAA24429.1;Note=gene 11%2C tail protein;gbkey=CDS;product=CAA24429.1;protein_id=CAA24429.1;transl_table=11",345,11,0.59,584.7457627118645,1.502357149724912,389.2188770286306,NP_041999.1,3,gene 11
3,5,24842,27226,"ID=cds46;Dbxref=UniProtKB/Swiss-Prot:P03747,NCBI_GP:CAA24430.1;Name=CAA24430.1;Note=gene 12%2C tail protein;gbkey=CDS;product=CAA24430.1;protein_id=CAA24430.1;transl_table=11",975,12,2.384,408.97651006711413,1.502357149724912,272.2232261097166,NP_042000.1,3,gene 12
3,5,27307,27723,"ID=cds47;Dbxref=InterPro:IPR020335,UniProtKB/Swiss-Prot:P03723,NCBI_GP:CAA24431.1;Name=CAA24431.1;Note=gene 13%2C internal virion protein;gbkey=CDS;product=CAA24431.1;protein_id=CAA24431.1;transl_table=11",77,13,0.416,185.09615384615387,1.502357149724912,123.20382931584928,NP_042001.1,3,gene 13
3,5,27728,28318,"ID=cds48;Dbxref=UniProtKB/Swiss-Prot:P03724,NCBI_GP:CAA24432.1;Name=CAA24432.1;Note=gene 14%2C internal virion protein;gbkey=CDS;product=CAA24432.1;protein_id=CAA24432.1;transl_table=11",386,14,0.59,654.2372881355933,1.502357149724912,435.4738740088447,NP_042002.1,3,gene 14
3,5,28325,30568,"ID=cds49;Dbxref=UniProtKB/Swiss-Prot:P03725,NCBI_GP:CAA24433.1;Name=CAA24433.1;Note=gene 15%2C internal virion protein;gbkey=CDS;product=CAA24433.1;protein_id=CAA24433.1;transl_table=11",921,15,2.243,410.610789121712,1.502357149724912,273.3110360588337,NP_042003.1,3,gene 15
3,5,30595,34551,"ID=cds50;Dbxref=GOA:P03726,InterPro:IPR000189,InterPro:IPR008258,UniProtKB/Swiss-Prot:P03726,NCBI_GP:CAA24434.1;Name=CAA24434.1;Note=gene 16%2C internal virion protein;gbkey=CDS;product=CAA24434.1;protein_id=CAA24434.1;transl_table=11",1786,16,3.956,451.4661274014156,1.502357149724912,300.5051944433326,NP_042004.1,3,gene 16
3,5,34624,36285,"ID=cds51;Dbxref=InterPro:IPR005604,InterPro:IPR022246,UniProtKB/Swiss-Prot:P03748,NCBI_GP:CAA24435.1;Name=CAA24435.1;Note=gene 17%2C tail fiber protein;gbkey=CDS;product=CAA24435.1;protein_id=CAA24435.1;transl_table=11",1783,17,1.661,1073.4497290788681,1.502357149724912,714.5103474732499,NP_042005.1,3,gene 17
3,5,36344,36547,"ID=cds52;Dbxref=GOA:P03802,InterPro:IPR019682,UniProtKB/Swiss-Prot:P03802,NCBI_GP:CAA24436.1;Name=CAA24436.1;Note=gene 17.5%2C lysis protein [17];gbkey=CDS;product=CAA24436.1;protein_id=CAA24436.1;transl_table=11",156,17.5,0.203,768.4729064039408,1.502357149724912,511.511464863499,NP_042006.1,3,gene 17.5
3,5,36553,36822,"ID=cds53;Dbxref=GOA:P03693,UniProtKB/Swiss-Prot:P03693,NCBI_GP:CAA24437.1;Name=CAA24437.1;Note=gene 18%2C DNA maturation protein;gbkey=CDS;product=CAA24437.1;protein_id=CAA24437.1;transl_table=11",199,18,0.269,739.7769516728624,1.502357149724912,492.41084372535437,NP_042007.1,3,gene 18
3,5,36917,37348,"ID=cds54;Dbxref=GOA:P03803,InterPro:IPR004929,InterPro:IPR016417,UniProtKB/Swiss-Prot:P03803,NCBI_GP:CAA24438.1;Name=CAA24438.1;Note=gene 18.5%2C homologous to lambda Rz lysis protein [10];gbkey=CDS;product=CAA24438.1;protein_id=CAA24438.1;transl_table=11",203,18.5,0.431,470.99767981438515,1.502357149724912,313.50579980308066,NP_042008.1,3,gene 18.5
3,5,37032,37283,"ID=cds55;Dbxref=InterPro:IPR020130,UniProtKB/Swiss-Prot:P03788,NCBI_GP:CAA24439.1;Name=CAA24439.1;Note=gene 18.7;gbkey=CDS;product=CAA24439.1;protein_id=CAA24439.1;transl_table=11",144,18.7,0.251,573.7051792828685,1.502357149724912,381.8700362879202,NP_042009.1,3,gene 18.7
3,5,37370,39130,"ID=cds56;Dbxref=GOA:P03694,UniProtKB/Swiss-Prot:P03694,NCBI_GP:CAA24440.1;Name=CAA24440.1;Note=gene 19%2C DNA maturation protein;gbkey=CDS;product=CAA24440.1;protein_id=CAA24440.1;transl_table=11",881,19,1.76,500.5681818181818,1.502357149724912,333.1885376988008,NP_042010.1,3,gene 19
3,5,38016,38273,"ID=cds57;Dbxref=InterPro:IPR020148,UniProtKB/Swiss-Prot:P03789,NCBI_GP:CAA24441.1;Name=CAA24441.1;Note=gene 19.2;gbkey=CDS;product=CAA24441.1;protein_id=CAA24441.1;transl_table=11",202,19.2,0.257,785.9922178988327,1.502357149724912,523.1726810384276,NA,3,gene 19.2
3,5,38553,38726,"ID=cds58;Dbxref=UniProtKB/Swiss-Prot:P03790,NCBI_GP:CAA24442.1;Name=CAA24442.1;Note=gene 19.3;gbkey=CDS;product=CAA24442.1;protein_id=CAA24442.1;transl_table=11",97,19.3,0.173,560.6936416184972,1.502357149724912,373.20928763254636,NA,3,gene 19.3
3,5,39389,39538,"ID=cds59;Dbxref=UniProtKB/Swiss-Prot:P03804,NCBI_GP:CAA24443.1;Name=CAA24443.1;Note=gene 19.5;gbkey=CDS;product=CAA24443.1;protein_id=CAA24443.1;transl_table=11",278,19.5,0.149,1865.771812080537,1.502357149724912,1241.896317677969,NP_042013.1,3,gene 19.5
1,10,925,1278,"ID=cds0;Parent=rna0;Dbxref=InterPro:IPR014798,PDB:1S7Z,UniProtKB/Swiss-Prot:P03775,NCBI_GP:CAA24384.1;Name=CAA24384.1;Note=gene 0.3%2C inhibits EcoB and EcoK host restriction;gbkey=CDS;product=CAA24384.1;protein_id=CAA24384.1;transl_table=11",15942,0.3,0.353,45161.4730878187,9.498393213214136,4754.643451167108,NP_041954.1,1,gene 0.3
1,10,1278,1433,"ID=cds1;Parent=rna0;Dbxref=UniProtKB/Swiss-Prot:P03776,NCBI_GP:CAA24385.1;Name=CAA24385.1;Note=gene 0.4;gbkey=CDS;product=CAA24385.1;protein_id=CAA24385.1;transl_table=11",11125,0.4,0.155,71774.19354838709,9.498393213214136,7556.456332902185,NP_041955.1,1,gene 0.4
1,10,1496,1639,"ID=cds2;Parent=rna1;Dbxref=UniProtKB/Swiss-Prot:P03777,NCBI_GP:CAA24386.1;Name=CAA24386.1;Note=gene 0.5;gbkey=CDS;product=CAA24386.1;protein_id=CAA24386.1;transl_table=11",188,0.5,0.143,1314.6853146853148,9.498393213214136,138.41133812572937,NA,1,gene 0.5
1,10,1636,1797,"ID=cds3;Parent=rna1;Dbxref=UniProtKB/Swiss-Prot:P03778,NCBI_GP:CAA24387.1;Name=CAA24387.1;Note=gene 0.6A;gbkey=CDS;product=CAA24387.1;protein_id=CAA24387.1;transl_table=11",1338,0.6A,0.161,8310.55900621118,9.498393213214136,874.9436688564921,NA,1,gene 0.6A
1,10,2021,3100,"ID=cds4;Parent=rna1;Dbxref=GOA:P00513,InterPro:IPR014374,UniProtKB/Swiss-Prot:P00513,NCBI_GP:CAA24389.1;Name=CAA24389.1;Note=gene 0.7%2C protein kinase;gbkey=CDS;product=CAA24389.1;protein_id=CAA24389.1;transl_table=11",7581,0.7,1.079,7025.949953660797,9.498393213214136,739.6987886210393,NP_041959.1,1,protein_kinase-0.7
1,10,1636,1794,"ID=cds5;Dbxref=UniProtKB/Swiss-Prot:P03778,NCBI_GP:CAA24388.1;Name=CAA24388.1;Note=possible gene 0.6B;gbkey=CDS;product=CAA24388.1;protein_id=CAA24388.1;transl_table=11",1338,0.6B,0.158,8468.354430379746,9.498393213214136,891.5565233284507,NA,1,gene 0.6B
1,10,1796,1972,"ID=cds5;Dbxref=UniProtKB/Swiss-Prot:P03778,NCBI_GP:CAA24388.1;Name=CAA24388.1;Note=possible gene 0.6B;gbkey=CDS;product=CAA24388.1;protein_id=CAA24388.1;transl_table=11",1609,0.6B,0.176,9142.045454545456,9.498393213214136,962.4833642207052,NA,1,gene 0.6B
1,10,3171,5822,"ID=cds6;Parent=rna2;Dbxref=GOA:P00573,InterPro:IPR002092,PDB:1ARO,PDB:1CEZ,PDB:1H38,PDB:1MSW,PDB:1QLN,PDB:1S0V,PDB:1S76,PDB:1S77,PDB:2PI4,PDB:2PI5,PDB:3E2E,PDB:3E3J,PDB:4RNP,UniProtKB/Swiss-Prot:P00573,NCBI_GP:CAA24390.1;Name=CAA24390.1;Note=gene 1%2C T7 RNA polymerase;gbkey=CDS;product=CAA24390.1;protein_id=CAA24390.1;transl_table=11",85796,1,2.651,32363.636363636368,9.498393213214136,3407.2748555631674,NP_041960.1,1,rnapol-1
1,10,6007,6135,"ID=cds7;Parent=rna3;Dbxref=InterPro:IPR013232,UniProtKB/Swiss-Prot:P03779,NCBI_GP:CAA24391.1;Name=CAA24391.1;Note=gene 1.1;gbkey=CDS;product=CAA24391.1;protein_id=CAA24391.1;transl_table=11",20566,1.1,0.128,160671.875,9.498393213214136,16915.68999022632,NA,1,gene 1.1
1,10,6137,6394,"ID=cds8;Parent=rna3;Dbxref=GOA:P03780,InterPro:IPR020147,UniProtKB/Swiss-Prot:P03780,NCBI_GP:CAA24392.1;Name=CAA24392.1;Note=gene 1.2%2C inhibits host dGTP triphosphohydrolase [8] /target for F plasmid exclusion [11];gbkey=CDS;product=CAA24392.1;protein_id=CAA24392.1;transl_table=11",84957,1.2,0.257,330571.98443579767,9.498393213214136,34802.93740376076,NP_041962.1,2,gene 1.2
1,10,6475,7554,"ID=cds9;Parent=rna4;Dbxref=GOA:P00969,InterPro:IPR012310,InterPro:IPR012340,InterPro:IPR016027,InterPro:IPR016059,InterPro:IPR016306,PDB:1A0I,UniProtKB/Swiss-Prot:P00969,NCBI_GP:CAA24393.1;Name=CAA24393.1;Note=gene 1.3%2C DNA ligase;gbkey=CDS;product=CAA24393.1;protein_id=CAA24393.1;transl_table=11",93942,1.3,1.079,87063.94810009268,9.498393213214136,9166.17644118687,NP_041963.1,2,gene 1.3
1,10,7608,7763,"ID=cds10;Dbxref=UniProtKB/Swiss-Prot:P03791,NCBI_GP:CAA24394.1;Name=CAA24394.1;Note=gene 1.4;gbkey=CDS;product=CAA24394.1;protein_id=CAA24394.1;transl_table=11",8158,1.4,0.155,52632.25806451613,9.498393213214136,5541.174900118294,NA,2,gene 1.4
1,10,7791,7880,"ID=cds11;Dbxref=UniProtKB/Swiss-Prot:P03792,NCBI_GP:CAA24395.1;Name=CAA24395.1;Note=gene 1.5;gbkey=CDS;product=CAA24395.1;protein_id=CAA24395.1;transl_table=11",12644,1.5,0.089,142067.4157303371,9.498393213214136,14956.994571744337,NP_041965.1,2,gene 1.5
1,10,7906,8166,"ID=cds12;Dbxref=InterPro:IPR018015,UniProtKB/Swiss-Prot:P03793,NCBI_GP:CAA24396.1;Name=CAA24396.1;Note=gene 1.6;gbkey=CDS;product=CAA24396.1;protein_id=CAA24396.1;transl_table=11",39253,1.6,0.26,150973.0769230769,9.498393213214136,15894.591172856859,NP_041966.1,2,gene 1.6
1,10,8166,8756,"ID=cds13;Dbxref=InterPro:IPR021739,UniProtKB/Swiss-Prot:P03781,NCBI_GP:CAA24397.1;Name=CAA24397.1;Note=gene 1.7;gbkey=CDS;product=CAA24397.1;protein_id=CAA24397.1;transl_table=11",113816,1.7,0.59,192908.4745762712,9.498393213214136,20309.59029027115,NP_041967.1,2,gene 1.7
1,10,8749,8895,"ID=cds14;Dbxref=UniProtKB/Swiss-Prot:P03794,NCBI_GP:CAA24398.1;Name=CAA24398.1;Note=gene 1.8;gbkey=CDS;product=CAA24398.1;protein_id=CAA24398.1;transl_table=11",32224,1.8,0.146,220712.3287671233,9.498393213214136,23236.80688014358,NP_041968.1,2,gene 1.8
1,10,8898,9092,"ID=cds15;Dbxref=InterPro:IPR016412,PDB:2WNM,UniProtKB/Swiss-Prot:P03704,NCBI_GP:CAA24399.1;Name=CAA24399.1;Note=gene 2%2C inhibits E. coli RNA polymerase;gbkey=CDS;product=CAA24399.1;protein_id=CAA24399.1;transl_table=11",31805,2,0.194,163943.29896907217,9.498393213214136,17260.10866143073,NP_041969.1,2,gp-2
1,10,9158,9856,"ID=cds16;Dbxref=GOA:P03696,InterPro:IPR012340,InterPro:IPR016027,InterPro:IPR016411,PDB:1JE5,UniProtKB/Swiss-Prot:P03696,NCBI_GP:CAA24400.1;Name=CAA24400.1;Note=gene 2.5%2C single-stranded DNA-binding protein;gbkey=CDS;product=CAA24400.1;protein_id=CAA24400.1;transl_table=11",146505,2.5,0.698,209892.55014326648,9.498393213214136,22097.690149452286,NP_041970.1,2,gene 2.5
1,10,9857,10276,"ID=cds17;Dbxref=UniProtKB/Swiss-Prot:P03795,NCBI_GP:CAA24401.1;Name=CAA24401.1;Note=gene 2.8;gbkey=CDS;product=CAA24401.1;protein_id=CAA24401.1;transl_table=11",89765,2.8,0.419,214236.27684964202,9.498393213214136,22555.001887224164,NP_041971.1,2,gene 2.8
1,10,10257,10706,"ID=cds18;Dbxref=GOA:P00641,InterPro:IPR008029,InterPro:IPR011335,InterPro:IPR011578,PDB:1FZR,PDB:1M0D,PDB:1M0I,PDB:2PFJ,PDB:3CAE,UniProtKB/Swiss-Prot:P00641,NCBI_GP:CAA24402.1;Name=CAA24402.1;Note=gene 3%2C endonuclease;gbkey=CDS;product=CAA24402.1;protein_id=CAA24402.1;transl_table=11",114435,3,0.449,254866.3697104677,9.498393213214136,26832.577256951034,NP_041972.1,2,gene 3
1,10,10706,11161,"ID=cds19;Dbxref=GOA:P00806,InterPro:IPR002502,InterPro:IPR015510,PDB:1ARO,PDB:1LBA,UniProtKB/Swiss-Prot:P00806,NCBI_GP:CAA24403.1;Name=CAA24403.1;Note=gene 3.5%2C lysozyme/inhibits T7 RNA polymerase [7];gbkey=CDS;product=CAA24403.1;protein_id=CAA24403.1;transl_table=11",121205,3.5,0.455,266384.6153846154,9.498393213214136,28045.229272464938,NP_041973.1,2,lysozyme-3.5
1,10,11225,11590,"ID=cds20;Dbxref=GOA:P03797,InterPro:IPR002711,InterPro:IPR003615,UniProtKB/Swiss-Prot:P03797,NCBI_GP:CAA24404.1;Name=CAA24404.1;Note=gene 3.8;gbkey=CDS;product=CAA24404.1;protein_id=CAA24404.1;transl_table=11",34368,3.8,0.365,94158.90410958904,9.498393213214136,9913.140253932155,NP_041974.1,2,gene 3.8
1,10,11565,13265,"ID=cds21;Dbxref=GOA:P03692,InterPro:IPR006171,InterPro:IPR007694,InterPro:IPR013237,PDB:1CR0,PDB:1CR1,PDB:1CR2,PDB:1CR4,PDB:1E0J,PDB:1E0K,PDB:1NUI,PDB:1Q57,UniProtKB/Swiss-Prot:P03692,NCBI_GP:CAA24405.1;Name=CAA24405.1;Note=gene 4A%2C primase/helicase [14%2C15];gbkey=CDS;product=CAA24405.1;protein_id=CAA24405.1;transl_table=11",392252,4A,1.7,230736.4705882353,9.498393213214136,24292.15820074025,NP_041975.1,2,gene 4A
1,10,11635,11757,"ID=cds22;Dbxref=UniProtKB/Swiss-Prot:P03782,NCBI_GP:CAA24406.1;Name=CAA24406.1;Note=gene 4.1;gbkey=CDS;product=CAA24406.1;protein_id=CAA24406.1;transl_table=11",34962,4.1,0.122,286573.7704918033,9.498393213214136,30170.762997379676,NA,2,gene 4.1
1,10,11754,13265,"ID=cds23;Dbxref=GOA:P03692,InterPro:IPR006171,InterPro:IPR007694,InterPro:IPR013237,PDB:1CR0,PDB:1CR1,PDB:1CR2,PDB:1CR4,PDB:1E0J,PDB:1E0K,PDB:1NUI,PDB:1Q57,UniProtKB/Swiss-Prot:P03692,NCBI_GP:CAA24407.1;Name=CAA24407.1;Note=gene 4B/helicase [14%2C15];gbkey=CDS;product=CAA24407.1;protein_id=CAA24407.1;transl_table=11",364050,4B,1.511,240933.1568497684,9.498393213214136,25365.67516646741,NA,2,gene 4B
1,10,12988,13326,"ID=cds24;Dbxref=UniProtKB/Swiss-Prot:P03783,NCBI_GP:CAA24408.1;Name=CAA24408.1;Note=gene 4.2;gbkey=CDS;product=CAA24408.1;protein_id=CAA24408.1;transl_table=11",149478,4.2,0.338,442242.6035502958,9.498393213214136,46559.727905878775,NP_041978.1,2,gene 4.2
1,10,13352,13564,"ID=cds25;Dbxref=UniProtKB/Swiss-Prot:P03784,NCBI_GP:CAA24409.1;Name=CAA24409.1;Note=gene 4.3;gbkey=CDS;product=CAA24409.1;protein_id=CAA24409.1;transl_table=11",159415,4.3,0.212,751957.5471698113,9.498393213214136,79166.81593300331,NP_041979.1,2,gene 4.3
1,10,13584,13853,"ID=cds26;Dbxref=UniProtKB/Swiss-Prot:P03785,NCBI_GP:CAA24410.1;Name=CAA24410.1;Note=gene 4.5;gbkey=CDS;product=CAA24410.1;protein_id=CAA24410.1;transl_table=11",149369,4.5,0.269,555275.0929368029,9.498393213214136,58459.897423945964,NP_041980.1,2,gene 4.5
1,10,13927,14334,"ID=cds27;Dbxref=UniProtKB/Swiss-Prot:P03786,NCBI_GP:CAA24411.1;Name=CAA24411.1;Note=gene 4.7;gbkey=CDS;product=CAA24411.1;protein_id=CAA24411.1;transl_table=11",30243,4.7,0.407,74307.12530712532,9.498393213214136,7823.1258318248465,NP_041981.1,2,gene 4.7
1,10,14353,16467,"ID=cds28;Dbxref=GOA:P00581,InterPro:IPR001098,InterPro:IPR002298,InterPro:IPR012337,InterPro:IPR019760,PDB:1SKR,PDB:1SKS,PDB:1SKW,PDB:1SL0,PDB:1SL1,PDB:1SL2,PDB:1T7P,PDB:1T8E,PDB:1TK0,PDB:1TK5,PDB:1TK8,PDB:1TKD,PDB:1X9M,PDB:1X9S,PDB:1X9W,PDB:1ZYQ,PDB:2AJQ,UniProtKB/Swiss-Prot:P00581,NCBI_GP:CAA24412.1;Name=CAA24412.1;Note=gene 5%2C DNA polymerase;gbkey=CDS;product=CAA24412.1;protein_id=CAA24412.1;transl_table=11",220458,5,2.114,104284.76821192054,9.498393213214136,10979.200994420813,NP_041982.1,2,gene 5
1,10,16483,16839,"ID=cds29;Dbxref=UniProtKB/Swiss-Prot:P03798,NCBI_GP:CAA24413.1;Name=CAA24413.1;Note=gene 5.3;gbkey=CDS;product=CAA24413.1;protein_id=CAA24413.1;transl_table=11",61709,5.3,0.356,173339.88764044945,9.498393213214136,18249.390581061598,NP_041983.1,2,gene 5.3
1,10,16851,17147,"ID=cds30;Dbxref=InterPro:IPR022611,UniProtKB/Swiss-Prot:P03787,NCBI_GP:CAA24415.1;Name=CAA24415.1;Note=possible gene 5.5-5.7;gbkey=CDS;product=CAA24415.1;protein_id=CAA24415.1;transl_table=11",43847,5.5-5.7,0.296,148131.75675675677,9.498393213214136,15595.454244900739,NA,NA,NA
1,10,17147,17359,"ID=cds30;Dbxref=InterPro:IPR022611,UniProtKB/Swiss-Prot:P03787,NCBI_GP:CAA24415.1;Name=CAA24415.1;Note=possible gene 5.5-5.7;gbkey=CDS;product=CAA24415.1;protein_id=CAA24415.1;transl_table=11",46116,5.5-5.7,0.212,217528.30188679247,9.498393213214136,22901.58945874843,NA,NA,NA
1,10,16851,17150,"ID=cds31;Dbxref=InterPro:IPR022611,UniProtKB/Swiss-Prot:P03787,NCBI_GP:CAA24414.1;Name=CAA24414.1;Note=gene 5.5%2C permits growth on lambda lysogens [13] /binds host nucleoid protein H-NS [16];gbkey=CDS;product=CAA24414.1;protein_id=CAA24414.1;transl_table=11",43921,5.5,0.299,146892.97658862878,9.498393213214136,15465.034273825568,NA,2,gene 5.5
1,10,17150,17359,"ID=cds32;Dbxref=InterPro:IPR022611,UniProtKB/Swiss-Prot:P03787,NCBI_GP:CAA24416.1;Name=CAA24416.1;Note=gene 5.7;gbkey=CDS;product=CAA24416.1;protein_id=CAA24416.1;transl_table=11",46023,5.7,0.209,220205.74162679428,9.498393213214136,23183.472897336436,NA,2,gene 5.7
1,10,17359,17517,"ID=cds33;Dbxref=UniProtKB/Swiss-Prot:P20406,NCBI_GP:CAA24417.1;Name=CAA24417.1;Note=gene 5.9%2C inhibits host recBCD nuclease [13];gbkey=CDS;product=CAA24417.1;protein_id=CAA24417.1;transl_table=11",29444,5.9,0.158,186354.43037974683,9.498393213214136,19619.57419497975,NP_041987.1,2,gene 5.9
1,10,17504,18406,"ID=cds34;Dbxref=GOA:P00638,InterPro:IPR020046,UniProtKB/Swiss-Prot:P00638,NCBI_GP:CAA24418.1;Name=CAA24418.1;Note=gene 6%2C exonuclease;gbkey=CDS;product=CAA24418.1;protein_id=CAA24418.1;transl_table=11",158972,6,0.902,176243.9024390244,9.498393213214136,18555.12806037914,NP_041988.1,2,gene 6
1,10,18394,18507,"ID=cds35;Dbxref=UniProtKB/Swiss-Prot:P03799,NCBI_GP:CAA24419.1;Name=CAA24419.1;Note=gene 6.3;gbkey=CDS;product=CAA24419.1;protein_id=CAA24419.1;transl_table=11",32348,6.3,0.113,286265.4867256637,9.498393213214136,30138.306585098206,NA,2,gene 6.3
1,10,18605,18859,"ID=cds36;Dbxref=InterPro:IPR020121,UniProtKB/Swiss-Prot:P03800,NCBI_GP:CAA24420.1;Name=CAA24420.1;Note=gene 6.5;gbkey=CDS;product=CAA24420.1;protein_id=CAA24420.1;transl_table=11",22378,6.5,0.254,88102.36220472441,9.498393213214136,9275.5016798164,NP_041990.1,3,gene 6.5
1,10,18864,19130,"ID=cds37;Dbxref=InterPro:IPR020134,UniProtKB/Swiss-Prot:P03801,NCBI_GP:CAA24421.1;Name=CAA24421.1;Note=gene 6.7;gbkey=CDS;product=CAA24421.1;protein_id=CAA24421.1;transl_table=11",33654,6.7,0.266,126518.79699248119,9.498393213214136,13320.020992231468,NP_041991.1,3,gene 6.7
1,10,19130,19531,"ID=cds38;Dbxref=UniProtKB/Swiss-Prot:P03750,NCBI_GP:CAA24422.1;Name=CAA24422.1;Note=gene 7%2C host range;gbkey=CDS;product=CAA24422.1;protein_id=CAA24422.1;transl_table=11",39460,7,0.401,98403.99002493765,9.498393213214136,10360.066994072042,NP_041992.1,3,gene 7
